1 -0.3391434 0.1759152 -2.676861 0.4216582 -1.44535 0.5570873 -1.223081 0.2506461 -1.105698 0.4560657 0.137443 -0.1190896 -0.4228801 -0.08571648 0.1857868 -1.139321 -0.7728276 1.135347 -0.514636 1.121541 -0.9490428 0.01830751 -0.6688406 0.2442047 -0.2715084 2.359826 0.0655895 0.5221579 0.5754817 0.8864239 1.100124 0.7286866 -0.1523656 0.05257748 -0.1090276 -1.384689 1.073368 1.095335 -0.3671086 0.7029051 -0.6109657 -0.1428123 -0.04995827 -0.7213136 -0.9513566 -0.5775811 -1.451744 -2.368114 1.183019 -0.726821 -0.2051979 -0.2834531 0.711608 -0.3449782 1.405464 0.7428188 0.6618631 0.5063307 1.107032 1.014293 0.2837547 -0.4919326 0.08719083 0.1601515 0.2544547 -0.5444132 -0.8679232 -0.1133876 0.146579 0.1648071 1.070863 -0.4668447 -1.238344 1.172127 -0.3400412 1.138937 0.2564761 0.5016844 -0.4197117 -0.3977848 1.637811 -0.8244756 -0.3722236 -0.3922437 0.5023461 -1.411486 0.4201943 -0.1471762 -1.336819 -1.555341 -0.2160405 -1.593794 -0.2244932 2.062013 0.5162768 0.006509784 -1.978748 0.6068525 -1.002699 -1.437521
1 0.09313699 -0.5517168 -1.664453 -0.6206507 -0.4986533 -1.069892 -1.252595 -0.6957885 -1.146978 1.667564 -0.166804 -1.058812 -0.2573062 -1.026974 -0.5989879 -0.2436903 0.006232669 -0.4060476 1.197506 1.851715 0.05541919 -0.9229544 -1.693393 0.8359531 -0.3328141 -2.005689 -1.649008 -1.465507 -0.951957 0.6533165 0.06405819 1.514745 0.8847042 0.3333607 -0.4406441 0.509462 -0.4402499 0.7144911 0.8571779 0.06615793 -1.494001 -1.294673 0.3354559 1.619518 -0.3286448 2.054045 -0.7647389 0.1655223 -1.021318 -0.5272716 0.4981185 -1.251877 -1.780128 0.1832877 -0.3260819 1.067253 -0.457107 -0.5286571 0.08051382 1.174118 0.3883895 0.05959926 -0.7116554 1.538314 -1.329896 0.7040636 0.9798051 -0.559939 -0.5838645 1.641249 -0.05517148 0.1891387 0.440138 -0.4814379 1.232174 0.08265732 0.395981 0.5551173 0.781234 0.9713173 0.4693859 -0.7202458 0.7943942 -0.8851284 -0.7503226 -0.3056921 1.262061 1.034751 -0.9025266 -0.07331727 -1.028444 -0.1738638 2.016436 0.213558 1.729078 -0.5452268 -0.2582785 2.424661 -0.9999322 -0.5341144
1 1.025961 -0.2184933 -0.5243755 -0.4051682 -0.1667593 -0.4946376 0.2932669 0.6826738 1.145599 -0.6797472 -2.546168 -0.4799922 0.2151518 0.4419537 0.2553764 0.01147456 2.08718 1.586467 1.547427 -0.108727 0.004822672 -0.01542948 -0.3507302 0.1718151 -1.396298 0.1848903 0.1771156 -0.9542107 -0.3965102 -1.125022 -0.5077112 -0.3349448 -2.836697 -1.952041 -0.5757642 -0.1233579 0.8715845 0.08775644 -0.6677542 0.300424 -0.5665696 1.296356 -1.060101 -0.3054882 0.7573923 0.3709486 0.9851077 -1.570549 0.7955495 -0.1642732 -1.954144 -0.4929815 0.6405089 -0.3833028 -0.5605867 -1.085174 0.0583761 0.757165 0.09292031 -1.047311 -0.5491562 -0.088566 -0.7563425 0.7149195 -0.5685981 -0.09877469 0.2251337 1.108999 0.5504519 -1.003197 0.4705502 0.2701383 1.617893 -0.9742972 1.681285 0.08720436 -0.5672633 1.451202 -1.068851 -0.1332472 0.4307063 1.101907 -0.534606 -0.2483885 -0.5268331 -2.187073 1.71667 0.09531159 -1.673386 0.5243121 1.680818 -0.4423853 -0.8086935 -0.4954432 0.8047252 0.04653102 0.326001 -0.4444969 -0.3055968 1.25225
1 0.783764 -0.1474556 -0.5774634 -2.647982 -0.2944024 -0.01017937 0.6701215 0.9911538 0.7290947 0.05908743 0.4651142 0.1018458 -1.466196 0.4613886 0.187769 -0.5831423 0.7285853 0.3437195 -0.8561016 1.069376 -0.3023152 2.249379 0.2515449 1.130383 0.5710755 -0.2327085 0.4855046 -0.5638609 -0.5775402 0.3337168 -1.017374 -0.6501005 -0.9364498 -1.767599 0.7244117 1.147468 -0.7709642 -1.030011 -1.979372 -1.143673 -0.7198572 -1.081196 0.5361987 -0.7699887 0.212951 -0.6771546 -1.57891 0.9348 -0.3774079 -0.9168916 -0.9290347 -0.4544076 -0.5301817 -0.108285 3.083727 1.465395 -1.399649 2.161738 0.7561187 0.2585169 -0.2329514 -0.6271128 1.973602 -1.562891 -1.179014 -1.086203 0.6032531 -1.978723 1.278133 1.041405 0.1530802 -0.9501411 0.2490542 1.209861 -0.8376309 -0.1088462 0.3010528 -1.503613 -0.6623193 -0.5739637 1.46496 -0.007733771 -0.6069282 1.675025 -1.171948 0.4761439 2.231415 0.8170533 3.122476 0.4000778 0.5849666 0.2976343 -0.6865643 0.4514091 -0.5865011 -1.135308 0.6859873 0.8158444 -1.749453 -1.317239
1 -0.2234445 -0.3349507 1.727208 0.3671186 -1.043787 0.07078999 -0.3653822 0.3960348 1.485564 0.1192895 0.5808945 0.5336488 1.421406 -2.118284 0.5224877 -0.9977476 0.7388697 -1.373671 -1.274052 -0.4313592 0.1731248 0.71646 0.7114415 -0.1845208 -1.430297 -1.571091 -0.9208965 1.25134 -1.370299 -2.048253 0.9180895 -0.3743469 -1.027343 0.3745713 1.597275 -0.395502 1.057847 0.2569989 -0.1052791 1.790719 0.7900071 0.4297337 0.3452795 -2.270638 2.15753 0.7896708 0.7590606 -3.176006 0.006902148 -0.7990408 0.5078471 -0.8742159 -1.224523 -0.7903291 1.315993 0.9031936 0.2906603 -0.3778409 0.743128 -0.3048606 -0.7636941 0.9380697 2.887604 0.4550353 0.03314091 -0.2612017 1.112164 0.2689532 0.8727192 -0.2031795 0.4068165 0.3901448 0.6299856 -2.946907 -0.5026544 0.6568873 1.22384 0.4418526 0.9376581 -0.23307 0.9376496 1.345161 0.3868851 0.3312506 0.05630191 -0.7259064 -0.1556916 0.4541108 -0.1472595 -0.9727076 -0.1754913 -0.4639628 -1.232811 0.2626335 1.373704 1.398911 0.1368934 -1.32876 0.08710638 1.332474
1 0.4764064 1.519167 2.216211 -0.1613568 0.3275932 0.4843853 0.50811 -1.002727 0.5139115 -0.5936 0.7113408 2.370416 -0.03570295 1.136494 0.1704938 -1.447151 0.001708145 0.4495525 -1.134774 -0.03385857 1.707609 0.3156802 -0.5575533 0.891067 -0.2241825 1.3321 0.8823008 -1.137872 0.4306631 0.3310302 -0.3446494 -0.718771 0.5360108 -0.2998752 -0.1925502 -0.5035239 0.2656188 1.26421 1.05937 0.5744127 -0.2040366 1.145029 -0.09452146 0.1455567 0.4917442 0.6559179 -0.2424991 -0.2547135 0.2640998 0.4328161 -0.9252224 0.465182 -0.6907217 1.623464 -0.3971272 -0.5103778 0.6544109 -0.3438123 -0.3276276 0.1020047 0.7585637 -0.2187326 0.8310902 0.03017712 -0.7769341 -1.634448 -0.2516036 0.02537917 1.728265 0.9126393 0.8995933 0.6626793 -1.819527 0.9129318 -0.726547 1.862879 0.7942545 -3.112721 0.09223437 2.676867 1.487942 0.7084506 0.6920407 1.201851 -0.2271885 -0.2512231 -0.6587826 -0.295946 -0.8599502 -0.4782612 1.214327 -0.5327054 -0.5613607 -0.2529035 2.814297 0.06024969 0.341513 0.1754413 0.2894304 -0.5317999
1 1.015251 0.8943661 1.288331 1.228275 0.4067662 0.7742833 0.4099109 -0.8706121 -0.6415011 -0.300884 0.4059311 -0.5558018 0.1858186 -0.5607882 0.9054146 -0.04322063 -1.263641 -0.3710918 0.8113984 -0.5552244 0.9143467 0.1046747 -0.4949872 -0.4685476 -0.6201926 -0.3983112 -0.5606467 1.996751 -0.1070566 -0.1028885 1.062831 0.03043562 0.8236574 0.6586894 -0.1190532 0.2478741 -1.425241 -0.06344373 0.3442165 1.929617 1.1427 1.499756 -0.5697474 0.6601919 0.2476803 1.605274 0.1307112 -0.8723689 -0.7045613 -0.971325 -1.019405 0.4103337 0.2147845 0.5711236 1.297321 1.100453 -0.2260586 0.3450733 -0.7473505 -1.927898 -0.0203363 -1.345517 -0.8252119 0.8674175 0.3545284 -0.3154149 -0.05460572 -0.2154504 -1.651671 -1.028519 -2.191834 2.205666 0.2683352 -0.9410683 0.7822052 1.382791 1.128164 1.10389 -2.522148 1.383148 -0.4236157 0.3647697 0.5851628 -0.4414886 1.398433 -0.7359319 0.1858433 -2.348626 0.6506854 1.267351 0.1130006 -0.8086238 0.4709453 2.302114 0.1045899 -0.2627844 0.6553147 0.4124799 0.6141306 0.2393755
1 -0.8749205 -1.156684 0.3786722 -0.5783627 2.450975 -1.152661 -0.759671 -0.7386641 0.6486757 -0.02745226 1.567676 -2.610921 -0.5505776 1.43296 0.6452896 -0.08746449 -0.9761706 1.225135 0.3282118 -0.1685243 1.246331 0.2669347 -0.08524287 0.5995718 2.046307 -0.1997689 0.2285582 0.5199726 1.56116 -1.464557 0.9209136 0.8121459 -2.160969 -0.928446 0.3066067 -0.9817731 0.453053 0.9989612 -1.959716 -2.002569 -0.1108716 2.202359 0.8459372 1.11067 0.2974603 -1.338671 -2.35457 -1.512835 -0.3064357 -1.563792 -0.2977907 -0.4055964 -0.9916832 -0.3623843 -1.694764 0.1372318 -0.3599753 0.8466787 -1.300089 1.42991 0.9467901 -0.635639 0.9178968 -0.9278095 -0.7064233 0.8351877 -0.7832675 0.6786917 -0.9709961 0.7095497 0.8810783 0.105923 -1.612002 0.3935842 -1.349819 -0.8448803 -0.3467902 1.381026 1.750413 -0.4668419 -0.5121476 0.6334717 0.1200914 0.8443611 1.515112 1.23978 0.08471484 -0.08413089 -0.4536435 -1.059786 0.1019488 -0.6458956 -0.3563311 1.694004 0.727248 0.1392093 0.03245828 -1.344967 -0.1528597 -0.0145392
1 -0.467217 -0.7081025 0.4004742 1.488816 0.1378159 -0.5272852 -0.8252261 0.1529779 2.085926 -1.032191 0.6650483 0.7958809 -0.490328 1.705034 -0.8703969 0.5229999 0.2393858 1.368018 -0.6187524 0.0463252 2.055662 -0.01961371 0.001360078 -1.291481 0.08251798 1.528914 1.121685 -0.5614152 0.03108607 0.4065686 0.6605881 -1.08535 -0.5756802 0.4591994 1.261849 -0.6165218 -0.5843785 -0.1992872 0.1496254 -0.4878765 -0.8747903 0.2882788 0.7094436 0.0653202 -1.177948 1.959607 0.173825 -0.7766852 0.1036549 0.2029602 -0.9719241 -0.09092673 -2.015428 -0.5271356 -0.737369 2.364556 -0.5813795 0.4470786 1.89067 -0.1620289 0.8415669 0.7935083 -0.4074567 0.8132249 -0.9896216 0.7211251 1.620374 -1.492395 -0.4128901 1.451041 -0.3762394 -1.546662 -0.6585984 0.3799416 0.3810839 0.3658685 -1.772032 1.347259 1.210002 0.6765238 -1.794588 2.124495 -0.4224988 -0.3069632 0.09763442 -0.5878338 -2.864322 0.7593257 0.3854469 -0.25728 1.318804 -1.138194 0.7953448 0.07473542 1.358423 -0.3209983 -1.033219 0.6159699 1.225519 0.331479
1 -1.722442 -1.22226 -0.2632172 -0.5524818 1.326845 -0.5700798 -0.03749993 -0.7990043 1.435483 -0.7824302 0.2389383 -0.09411267 0.5983473 0.3085475 -0.8118535 0.3843464 0.3459804 -0.09100812 1.534987 0.256858 0.7820958 0.1586337 2.433362 0.4831057 0.08169258 -0.9865043 -1.077098 -0.6679938 0.03207722 1.299604 -0.02193031 0.6810564 0.4885109 3.156142 -0.3742727 -0.5114118 -0.6419861 -0.003876756 0.1444244 0.6573208 -1.944496 0.4440623 -0.853431 -1.203391 0.5078409 0.1897754 1.99334 1.172139 1.038199 0.2067623 -0.3169475 -0.2985362 -0.4003981 -1.292624 -0.4390449 -1.568165 -0.6393122 0.9928741 -1.018126 0.8735945 -0.4213902 1.363054 1.037733 -0.00495288 0.696086 0.1984954 0.1860075 1.591435 -0.7834502 -0.3991745 -0.6768646 1.247067 1.231153 -0.1249581 -0.2527659 0.399967 -0.443813 -0.01398352 -0.7426475 -0.7004462 1.333174 0.6576942 -1.341082 -1.023725 0.3813242 -1.298263 -1.262541 0.7407259 -0.8894573 -0.06379781 1.039541 0.05252606 0.3458271 -0.01518412 1.090452 0.4753642 0.733458 -1.029148 -0.1283346 -0.9789299
